UID,location,Duration
10082745,32,10.5
10082745,281,-1
10082746,32,10.5
10082746,281,-1
10082747,32,10.5
10082747,281,-1
10082816,32,10.5
10082816,233,-1
10082857,32,10.5
10082857,340,-1
10082978,32,10.5
10082978,93,-1
10082982,32,10.5
10082982,215,-1
10082983,32,10.5
10082983,215,-1
10083064,32,10.5
10083064,352,-1
10083161,32,10.5
10083161,81,-1
10083162,32,10.5
10083162,81,-1
10083209,32,10.5
10083209,344,-1
10083224,32,10.5
10083224,346,-1
10083239,32,10.5
10083239,388,-1
10083240,32,10.5
10083240,388,-1
10083241,32,10.5
10083241,388,-1
10083252,32,10.5
10083252,373,-1
10083262,32,10.5
10083262,344,-1
10083300,32,10.5
10083300,347,-1
10083334,32,10.5
10083334,233,-1
10083345,32,10.5
10083345,544,-1
10083364,32,10.5
10083364,388,-1
10083486,32,10.5
10083486,233,-1
10083517,32,10.5
10083517,512,-1
10083529,32,10.5
10083529,217,-1
10083565,32,10.5
10083565,4,-1
10083594,32,10.5
10083594,340,-1
10083682,32,10.5
10083682,344,-1
10083719,32,10.5
10083719,105,-1
10083745,32,10.5
10083745,201,-1
10083836,32,10.5
10083836,341,-1
10083849,32,10.5
10083849,373,-1
10083855,32,10.5
10083855,217,-1
10083861,32,10.5
10083861,492,-1
10084079,32,10.5
10084079,343,-1
10084080,32,10.5
10084080,343,-1
10084226,427,10.5
10084226,622,-1
10084236,427,10.5
10084236,340,-1
10084362,427,10.5
10084362,422,-1
10084531,427,10.5
10084531,519,-1
10084567,427,10.5
10084567,372,-1
10084595,427,10.5
10084595,344,-1
10084596,427,10.5
10084596,344,-1
10084609,427,10.5
10084609,344,-1
10084653,198,10.5
10084653,398,-1
10084696,181,10.5
10084696,446,-1
10084855,181,10.5
10084855,233,-1
10084911,240,10.5
10084911,247,-1
10085044,198,10.5
10085044,340,-1
10085085,240,10.5
10085085,344,-1
10085194,240,10.5
10085194,343,-1
10085275,240,10.5
10085275,422,-1
10085276,240,10.5
10085276,422,-1
10085289,240,10.5
10085289,287,-1
10085499,183,10.5
10085499,340,-1
10085529,247,10.5
10085529,198,-1
10085539,247,10.5
10085539,344,-1
10085613,247,10.5
10085613,343,-1
10085787,247,10.5
10085787,384,-1
10085788,247,10.5
10085788,384,-1
10085805,247,10.5
10085805,372,-1
10085935,247,10.5
10085935,343,-1
10085941,247,10.5
10085941,407,-1
10086099,247,10.5
10086099,340,-1
10086216,183,10.5
10086216,340,-1
10086217,241,10.5
10086217,373,-1
10086317,247,10.5
10086317,340,-1
10086468,248,10.5
10086468,340,-1
10086485,251,10.5
10086485,342,-1
10086528,248,10.5
10086528,343,-1
10086603,247,10.5
10086603,344,-1
10086656,247,10.5
10086656,372,-1
10086657,247,10.5
10086657,372,-1
10086707,247,10.5
10086707,344,-1
10086708,247,10.5
10086708,344,-1
10086720,247,10.5
10086720,344,-1
10086739,247,10.5
10086739,343,-1
10086807,267,10.5
10086807,344,-1
10086865,438,10.5
10086865,373,-1
10086882,266,10.5
10086882,344,-1
10086900,266,10.5
10086900,344,-1
10086904,266,10.5
10086904,373,-1
10086936,438,10.5
10086936,344,-1
10086955,247,10.5
10086955,342,-1
10086982,247,10.5
10086982,373,-1
10087033,247,10.5
10087033,343,-1
10087165,266,10.5
10087165,344,-1
10087193,267,10.5
10087193,344,-1
10087226,267,10.5
10087226,340,-1
10087300,267,10.5
10087300,344,-1
10087354,266,10.5
10087354,340,-1
10087394,266,10.5
10087394,340,-1
10087395,266,10.5
10087395,340,-1
10087456,266,10.5
10087456,342,-1
10087463,266,10.5
10087463,344,-1
10087745,224,10.5
10087745,344,-1
10087764,224,10.5
10087764,340,-1
10087783,242,10.5
10087783,343,-1
10087792,242,10.5
10087792,344,-1
10087908,266,10.5
10087908,340,-1
10087958,266,10.5
10087958,373,-1
10087991,438,10.5
10087991,344,-1
10088036,438,10.5
10088036,372,-1
10088095,438,10.5
10088095,340,-1
10088128,266,10.5
10088128,343,-1
10088390,177,10.5
10088390,495,-1
10088465,177,10.5
10088465,372,-1
10088466,177,10.5
10088466,372,-1
10088507,177,10.5
10088507,32,-1
10088509,177,10.5
10088509,148,-1
10088745,177,10.5
10088745,340,-1
10088847,177,10.5
10088847,340,-1
10088851,310,10.5
10088851,340,-1
10088946,309,10.5
10088946,343,-1
10088997,241,10.5
10088997,340,-1
10089099,241,10.5
10089099,110,-1
10089115,241,10.5
10089115,388,-1
10089116,241,10.5
10089116,388,-1
10089292,241,10.5
10089292,373,-1
10089293,241,10.5
10089293,373,-1
10089374,310,10.5
10089374,340,-1
10089404,310,10.5
10089404,342,-1
10089444,310,10.5
10089444,340,-1
10089498,310,10.5
10089498,343,-1
10089548,310,10.5
10089548,344,-1
10089552,310,10.5
10089552,343,-1
10089563,310,10.5
10089563,343,-1
10089573,310,10.5
10089573,344,-1
10089695,257,10.5
10089695,373,-1
10089724,257,10.5
10089724,340,-1
10089725,257,10.5
10089725,340,-1
10089726,257,10.5
10089726,340,-1
10089786,257,10.5
10089786,340,-1
10089799,257,10.5
10089799,373,-1
10089906,254,10.5
10089906,340,-1
10089917,257,10.5
10089917,373,-1
10089961,254,10.5
10089961,341,-1
10089974,254,10.5
10089974,344,-1
10089975,254,10.5
10089975,344,-1
10089976,254,10.5
10089976,344,-1
10090030,211,10.5
10090030,341,-1
10090041,211,10.5
10090041,341,-1
10090042,211,10.5
10090042,341,-1
10090068,211,10.5
10090068,340,-1
10090099,211,10.5
10090099,341,-1
10090186,211,10.5
10090186,340,-1
10090217,213,10.5
10090217,340,-1
10090231,212,10.5
10090231,344,-1
10090380,212,10.5
10090380,343,-1
10090397,213,10.5
10090397,344,-1
10090429,213,10.5
10090429,344,-1
10090486,213,10.5
10090486,344,-1
10090487,213,10.5
10090487,340,-1
10090573,299,10.5
10090573,340,-1
10090574,299,10.5
10090574,340,-1
10090575,299,10.5
10090575,340,-1
10090583,299,10.5
10090583,342,-1
10090625,299,10.5
10090625,344,-1
10090630,299,10.5
10090630,340,-1
10090760,299,10.5
10090760,343,-1
10090787,299,10.5
10090787,344,-1
10091017,312,10.5
10091017,343,-1
10091018,312,10.5
10091018,343,-1
10091166,312,10.5
10091166,372,-1
10091167,312,10.5
10091167,372,-1
10091216,312,10.5
10091216,343,-1
10091238,298,10.5
10091238,372,-1
10091239,298,10.5
10091239,372,-1
10091491,212,10.5
10091491,340,-1
10091492,212,10.5
10091492,340,-1
10091522,212,10.5
10091522,340,-1
10091523,212,10.5
10091523,340,-1
10091524,212,10.5
10091524,340,-1
10091553,290,10.5
10091553,340,-1
10091568,290,10.5
10091568,341,-1
10091572,290,10.5
10091572,343,-1
10091573,290,10.5
10091573,343,-1
10091619,180,10.5
10091619,343,-1
10091620,180,10.5
10091620,343,-1
10091622,180,10.5
10091622,372,-1
10091735,180,10.5
10091735,343,-1
10091736,180,10.5
10091736,343,-1
10091844,289,10.5
10091844,343,-1
10091929,289,10.5
10091929,287,-1
10092109,289,10.5
10092109,344,-1
10092110,289,10.5
10092110,344,-1
10092180,289,10.5
10092180,233,-1
10092187,289,10.5
10092187,545,-1
10092188,289,10.5
10092188,149,-1
10092219,289,10.5
10092219,344,-1
10092412,289,10.5
10092412,340,-1
10092571,289,10.5
10092571,340,-1
10092644,289,10.5
10092644,32,-1
10092685,289,10.5
10092685,341,-1
10092686,289,10.5
10092686,341,-1
10092736,289,10.5
10092736,269,-1
10092737,289,10.5
10092737,269,-1
10092762,289,10.5
10092762,340,-1
10092771,289,10.5
10092771,343,-1
10092772,289,10.5
10092772,343,-1
10092777,289,10.5
10092777,344,-1
10092778,289,10.5
10092778,344,-1
10092896,289,10.5
10092896,344,-1
10092975,289,10.5
10092975,340,-1
10092976,289,10.5
10092976,340,-1
10093021,289,10.5
10093021,94,-1
10093071,289,10.5
10093071,22,-1
10093169,289,10.5
10093169,343,-1
10093402,289,10.5
10093402,344,-1
10093403,289,10.5
10093403,344,-1
10093437,289,10.5
10093437,363,-1
10093510,289,10.5
10093510,233,-1
10093564,289,10.5
10093564,269,-1
10093590,289,10.5
10093590,372,-1
10093591,289,10.5
10093591,372,-1
10093664,289,10.5
10093664,353,-1
10093728,289,10.5
10093728,340,-1
10093757,289,10.5
10093757,340,-1
10093758,289,10.5
10093758,340,-1
10093806,289,10.5
10093806,249,-1
10093807,289,10.5
10093807,249,-1
10093849,289,10.5
10093849,340,-1
10094066,289,10.5
10094066,344,-1
10094067,289,10.5
10094067,344,-1
10094119,289,10.5
10094119,344,-1
10094134,289,10.5
10094134,344,-1
10094211,289,10.5
10094211,344,-1
10094305,291,10.5
10094305,344,-1
10094437,290,10.5
10094437,344,-1
10094487,452,10.5
10094487,373,-1
10094504,303,10.5
10094504,343,-1
10094562,40,10.5
10094562,340,-1
10094563,40,10.5
10094563,340,-1
10094684,301,10.5
10094684,344,-1
10094685,301,10.5
10094685,344,-1
10094698,301,10.5
10094698,341,-1
10094743,301,10.5
10094743,340,-1
10094890,291,10.5
10094890,343,-1
10094891,291,10.5
10094891,343,-1
10094892,291,10.5
10094892,343,-1
10094893,291,10.5
10094893,343,-1
10094894,291,10.5
10094894,343,-1
10094908,291,10.5
10094908,343,-1
10094909,291,10.5
10094909,343,-1
10094924,40,10.5
10094924,372,-1
10095043,338,10.5
10095043,372,-1
10095044,338,10.5
10095044,372,-1
10095089,143,10.5
10095089,344,-1
10095090,143,10.5
10095090,344,-1
10095141,338,10.5
10095141,343,-1
10095279,338,10.5
10095279,340,-1
10095290,338,10.5
10095290,340,-1
10095310,448,10.5
10095310,344,-1
10095403,448,10.5
10095403,343,-1
10095471,448,10.5
10095471,343,-1
10095475,448,10.5
10095475,340,-1
10095476,448,10.5
10095476,340,-1
10095501,448,10.5
10095501,341,-1
10095512,448,10.5
10095512,344,-1
10095554,448,10.5
10095554,340,-1
10095556,448,10.5
10095556,342,-1
10095673,448,10.5
10095673,344,-1
10095674,448,10.5
10095674,344,-1
10095713,448,10.5
10095713,340,-1
10095738,448,10.5
10095738,343,-1
10095761,448,10.5
10095761,343,-1
10095762,448,10.5
10095762,343,-1
10095770,302,10.5
10095770,340,-1
10095812,448,10.5
10095812,340,-1
10095813,448,10.5
10095813,340,-1
10095824,302,10.5
10095824,340,-1
10095891,143,10.5
10095891,373,-1
10095901,143,10.5
10095901,340,-1
10095902,143,10.5
10095902,340,-1
10095934,284,10.5
10095934,340,-1
10095990,284,10.5
10095990,340,-1
10096005,284,10.5
10096005,343,-1
10096006,284,10.5
10096006,343,-1
10096007,284,10.5
10096007,340,-1
10096084,140,10.5
10096084,340,-1
10096085,140,10.5
10096085,340,-1
10096099,140,10.5
10096099,373,-1
10096199,496,10.5
10096199,341,-1
10096254,337,10.5
10096254,372,-1
10096290,337,10.5
10096290,372,-1
10096347,161,10.5
10096347,340,-1
10096360,337,10.5
10096360,373,-1
10096361,337,10.5
10096361,373,-1
10096457,337,10.5
10096457,343,-1
10096538,99,10.5
10096538,340,-1
10096564,99,10.5
10096564,343,-1
10096566,105,10.5
10096566,340,-1
10096567,338,10.5
10096567,340,-1
10096568,338,10.5
10096568,340,-1
10096625,161,10.5
10096625,344,-1
10096762,68,10.5
10096762,340,-1
10096766,105,10.5
10096766,341,-1
10096772,41,10.5
10096772,344,-1
10096773,41,10.5
10096773,344,-1
10096845,41,10.5
10096845,344,-1
10096846,41,10.5
10096846,344,-1
10096847,41,10.5
10096847,343,-1
10096848,41,10.5
10096848,343,-1
10096855,42,10.5
10096855,340,-1
10096876,41,10.5
10096876,344,-1
10096967,66,10.5
10096967,343,-1
10097050,66,10.5
10097050,344,-1
10097051,66,10.5
10097051,344,-1
10097061,41,10.5
10097061,341,-1
10097234,66,10.5
10097234,372,-1
10097265,66,10.5
10097265,344,-1
10097266,66,10.5
10097266,344,-1
10097289,68,10.5
10097289,372,-1
10097301,512,10.5
10097301,343,-1
10097550,105,10.5
10097550,373,-1
10097551,105,10.5
10097551,373,-1
10097617,512,10.5
10097617,233,-1
10097618,512,10.5
10097618,233,-1
10097664,512,10.5
10097664,342,-1
10097720,99,10.5
10097720,341,-1
10097787,512,10.5
10097787,358,-1
10097823,140,10.5
10097823,344,-1
10097878,43,10.5
10097878,340,-1
10097879,43,10.5
10097879,340,-1
10097880,43,10.5
10097880,340,-1
10097881,43,10.5
10097881,340,-1
10097975,284,10.5
10097975,344,-1
10097978,495,10.5
10097978,373,-1
10098037,495,10.5
10098037,340,-1
10098075,44,10.5
10098075,373,-1
10098076,44,10.5
10098076,373,-1
10098442,513,10.5
10098442,342,-1
10098443,513,10.5
10098443,342,-1
10098446,513,10.5
10098446,340,-1
10098488,513,10.5
10098488,341,-1
10098489,513,10.5
10098489,341,-1
10098490,513,10.5
10098490,341,-1
10098491,513,10.5
10098491,341,-1
10098559,449,10.5
10098559,344,-1
10098660,549,10.5
10098660,372,-1
10098833,43,10.5
10098833,344,-1
10098834,43,10.5
10098834,344,-1
10098854,43,10.5
10098854,340,-1
10099086,42,10.5
10099086,343,-1
10099115,42,10.5
10099115,343,-1
10099195,69,10.5
10099195,344,-1
10099272,69,10.5
10099272,340,-1
10099413,146,10.5
10099413,343,-1
10099425,146,10.5
10099425,340,-1
10099538,549,10.5
10099538,344,-1
10099668,70,10.5
10099668,343,-1
10099708,70,10.5
10099708,343,-1
10099736,70,10.5
10099736,340,-1
10099844,43,10.5
10099844,343,-1
10099858,43,10.5
10099858,340,-1
10099890,43,10.5
10099890,340,-1
10100003,94,10.5
10100003,340,-1
10100109,69,10.5
10100109,341,-1
10100130,69,10.5
10100130,340,-1
10100132,69,10.5
10100132,343,-1
10100308,162,10.5
10100308,344,-1
10100318,162,10.5
10100318,340,-1
10100319,162,10.5
10100319,340,-1
10100320,162,10.5
10100320,340,-1
10100425,162,10.5
10100425,341,-1
10100464,93,10.5
10100464,372,-1
10100465,93,10.5
10100465,372,-1
10100529,93,10.5
10100529,344,-1
10100555,162,10.5
10100555,340,-1
10100561,93,10.5
10100561,340,-1
10100565,93,10.5
10100565,343,-1
10100721,143,10.5
10100721,341,-1
10100762,143,10.5
10100762,343,-1
10100774,143,10.5
10100774,343,-1
10100775,143,10.5
10100775,343,-1
10100798,143,10.5
10100798,373,-1
10100799,143,10.5
10100799,373,-1
10100800,143,10.5
10100800,341,-1
10100801,143,10.5
10100801,341,-1
10100802,143,10.5
10100802,341,-1
10100803,143,10.5
10100803,341,-1
10100828,143,10.5
10100828,341,-1
10100829,143,10.5
10100829,341,-1
10100899,143,10.5
10100899,341,-1
10100922,93,10.5
10100922,344,-1
10101069,112,10.5
10101069,340,-1
10101070,112,10.5
10101070,340,-1
10101166,112,10.5
10101166,373,-1
10101237,68,10.5
10101237,340,-1
10101350,162,10.5
10101350,340,-1
10101375,106,10.5
10101375,342,-1
10101489,106,10.5
10101489,343,-1
10101490,106,10.5
10101490,343,-1
10101535,337,10.5
10101535,343,-1
10101536,337,10.5
10101536,343,-1
10101591,337,10.5
10101591,363,-1
10101608,106,10.5
10101608,344,-1
10101609,106,10.5
10101609,344,-1
10101679,106,10.5
10101679,219,-1
10101680,106,10.5
10101680,219,-1
10101711,337,10.5
10101711,372,-1
10101731,337,10.5
10101731,343,-1
10101742,106,10.5
10101742,545,-1
10101810,337,10.5
10101810,188,-1
10101883,106,10.5
10101883,344,-1
10101889,337,10.5
10101889,340,-1
10101890,337,10.5
10101890,340,-1
10102056,106,10.5
10102056,340,-1
10102057,106,10.5
10102057,340,-1
10102154,337,10.5
10102154,244,-1
10102155,337,10.5
10102155,244,-1
10102174,106,10.5
10102174,233,-1
10102213,337,10.5
10102213,233,-1
10102220,106,10.5
10102220,372,-1
10102241,337,10.5
10102241,43,-1
10102314,106,10.5
10102314,233,-1
10102324,337,10.5
10102324,592,-1
10102483,106,10.5
10102483,340,-1
10102484,106,10.5
10102484,340,-1
10102490,337,10.5
10102490,373,-1
10102533,106,10.5
10102533,233,-1
10102599,337,10.5
10102599,412,-1
10102600,106,10.5
10102600,340,-1
10102659,337,10.5
10102659,340,-1
10102952,143,10.5
10102952,363,-1
10102996,143,10.5
10102996,180,-1
10103017,143,10.5
10103017,340,-1
10103018,143,10.5
10103018,340,-1
10103056,143,10.5
10103056,13,-1
10103218,143,10.5
10103218,564,-1
10103219,143,10.5
10103219,564,-1
10103385,143,10.5
10103385,151,-1
10103386,143,10.5
10103386,151,-1
10103387,143,10.5
10103387,151,-1
10103450,143,10.5
10103450,233,-1
10103451,143,10.5
10103451,233,-1
10103471,143,10.5
10103471,504,-1
10103487,143,10.5
10103487,201,-1
10103650,143,10.5
10103650,499,-1
10103651,143,10.5
10103651,340,-1
10103661,143,10.5
10103661,592,-1
10103662,143,10.5
10103662,592,-1
10103663,143,10.5
10103663,592,-1
10103787,143,10.5
10103787,338,-1
10103955,143,10.5
10103955,344,-1
10103982,143,10.5
10103982,340,-1
10103989,143,10.5
10103989,340,-1
10103990,143,10.5
10103990,340,-1
10104016,143,10.5
10104016,340,-1
10104017,143,10.5
10104017,340,-1
10104031,143,10.5
10104031,593,-1
10104062,143,10.5
10104062,340,-1
10104172,143,10.5
10104172,340,-1
10104248,143,10.5
10104248,373,-1
10104249,143,10.5
10104249,373,-1
10104286,143,10.5
10104286,310,-1
10104287,143,10.5
10104287,310,-1
10104288,143,10.5
10104288,287,-1
10104310,143,10.5
10104310,43,-1
10104419,143,10.5
10104419,340,-1
10104456,143,10.5
10104456,344,-1
10104702,143,10.5
10104702,201,-1
10104880,143,10.5
10104880,355,-1
10104881,143,10.5
10104881,355,-1
10104891,143,10.5
10104891,343,-1
10104913,143,10.5
10104913,341,-1
10104921,143,10.5
10104921,340,-1
10105003,143,10.5
10105003,188,-1
10105065,143,10.5
10105065,267,-1
10105247,143,10.5
10105247,372,-1
10105259,143,10.5
10105259,340,-1
10105299,143,10.5
10105299,297,-1
10105417,143,10.5
10105417,344,-1
10105448,143,10.5
10105448,344,-1
10105500,143,10.5
10105500,576,-1
10105545,143,10.5
10105545,545,-1
10105546,143,10.5
10105546,545,-1
10105547,143,10.5
10105547,431,-1
10105548,143,10.5
10105548,431,-1
10105660,143,10.5
10105660,431,-1
10105803,143,10.5
10105803,344,-1
10105839,143,10.5
10105839,343,-1
10105875,143,10.5
10105875,342,-1
10105912,317,10.5
10105912,340,-1
10105946,233,10.5
10105946,343,-1
10106061,29,10.5
10106061,340,-1
10106091,259,10.5
10106091,340,-1
10106092,259,10.5
10106092,340,-1
10106109,259,10.5
10106109,343,-1
10106133,353,10.5
10106133,343,-1
10106262,29,10.5
10106262,373,-1
10106263,29,10.5
10106263,373,-1
10106264,29,10.5
10106264,373,-1
10106404,452,10.5
10106404,344,-1
10106493,452,10.5
10106493,340,-1
10106521,29,10.5
10106521,342,-1
10106522,29,10.5
10106522,342,-1
10106632,29,10.5
10106632,340,-1
10106843,28,10.5
10106843,341,-1
10106846,28,10.5
10106846,373,-1
10106847,28,10.5
10106847,373,-1
10106895,28,10.5
10106895,341,-1
10106927,28,10.5
10106927,341,-1
10107035,302,10.5
10107035,341,-1
10107078,302,10.5
10107078,340,-1
10107079,302,10.5
10107079,340,-1
10107181,120,10.5
10107181,373,-1
10107182,120,10.5
10107182,373,-1
10107226,233,10.5
10107226,344,-1
10107239,149,10.5
10107239,343,-1
10107281,449,10.5
10107281,343,-1
10107286,449,10.5
10107286,344,-1
10107357,450,10.5
10107357,372,-1
10107358,450,10.5
10107358,372,-1
10107359,450,10.5
10107359,372,-1
10107360,450,10.5
10107360,372,-1
10107362,450,10.5
10107362,340,-1
10107383,450,10.5
10107383,344,-1
10107384,450,10.5
10107384,344,-1
10107385,450,10.5
10107385,344,-1
10107386,450,10.5
10107386,344,-1
10107387,450,10.5
10107387,344,-1
10107410,450,10.5
10107410,340,-1
10107429,450,10.5
10107429,344,-1
10107430,450,10.5
10107430,344,-1
10107466,450,10.5
10107466,372,-1
10107467,450,10.5
10107467,372,-1
10107468,450,10.5
10107468,372,-1
10107469,450,10.5
10107469,372,-1
10107470,450,10.5
10107470,372,-1
10107484,315,10.5
10107484,341,-1
10107514,315,10.5
10107514,340,-1
10107531,315,10.5
10107531,342,-1
10107611,450,10.5
10107611,340,-1
10107647,450,10.5
10107647,373,-1
10107656,450,10.5
10107656,372,-1
10107713,450,10.5
10107713,340,-1
10107887,513,10.5
10107887,344,-1
10108088,66,10.5
10108088,340,-1
10108209,513,10.5
10108209,340,-1
10108231,513,10.5
10108231,342,-1
10108268,513,10.5
10108268,340,-1
10108274,513,10.5
10108274,343,-1
10108366,52,10.5
10108366,341,-1
10108367,52,10.5
10108367,341,-1
10108420,52,10.5
10108420,340,-1
10108498,52,10.5
10108498,373,-1
10108529,513,10.5
10108529,373,-1
10108575,513,10.5
10108575,373,-1
10108709,52,10.5
10108709,372,-1
10108881,44,10.5
10108881,340,-1
10108931,44,10.5
10108931,344,-1
10109058,52,10.5
10109058,341,-1
10109125,52,10.5
10109125,340,-1
10109156,44,10.5
10109156,340,-1
10109260,52,10.5
10109260,344,-1
10109261,52,10.5
10109261,344,-1
10109262,52,10.5
10109262,344,-1
10109270,44,10.5
10109270,340,-1
10109342,513,10.5
10109342,373,-1
10109343,513,10.5
10109343,373,-1
10109525,218,10.5
10109525,340,-1
10109566,52,10.5
10109566,340,-1
10109567,52,10.5
10109567,340,-1
10109568,52,10.5
10109568,340,-1
10109569,52,10.5
10109569,340,-1
10109728,58,10.5
10109728,340,-1
10109841,58,10.5
10109841,344,-1
10109842,58,10.5
10109842,344,-1
10109899,58,10.5
10109899,344,-1
10109933,52,10.5
10109933,344,-1
10109959,52,10.5
10109959,341,-1
10110025,52,10.5
10110025,344,-1
10110026,52,10.5
10110026,344,-1
10110057,52,10.5
10110057,372,-1
10110069,52,10.5
10110069,344,-1
10110160,58,10.5
10110160,344,-1
10110185,163,10.5
10110185,344,-1
10110201,163,10.5
10110201,372,-1
10110202,163,10.5
10110202,372,-1
10110323,53,10.5
10110323,341,-1
10110366,53,10.5
10110366,340,-1
10110367,53,10.5
10110367,340,-1
10110368,53,10.5
10110368,340,-1
10110369,53,10.5
10110369,340,-1
10110374,53,10.5
10110374,340,-1
10110431,58,10.5
10110431,344,-1
10110437,58,10.5
10110437,340,-1
10110448,58,10.5
10110448,342,-1
10110550,58,10.5
10110550,343,-1
10110604,501,10.5
10110604,342,-1
10110605,501,10.5
10110605,342,-1
10110606,501,10.5
10110606,342,-1
10110607,501,10.5
10110607,342,-1
10110626,29,10.5
10110626,340,-1
10110628,29,10.5
10110628,344,-1
10110730,545,10.5
10110730,340,-1
10110810,40,10.5
10110810,372,-1
10110889,40,10.5
10110889,341,-1
10110897,40,10.5
10110897,340,-1
10110898,40,10.5
10110898,340,-1
10110899,40,10.5
10110899,340,-1
10111057,40,10.5
10111057,340,-1
10111315,141,10.5
10111315,340,-1
10111325,28,10.5
10111325,344,-1
10111326,28,10.5
10111326,344,-1
10111452,201,10.5
10111452,340,-1
10111496,80,10.5
10111496,340,-1
10111575,80,10.5
10111575,373,-1
10111640,80,10.5
10111640,340,-1
10111721,233,10.5
10111721,344,-1
10111776,201,10.5
10111776,340,-1
10111777,201,10.5
10111777,340,-1
10111778,201,10.5
10111778,340,-1
10111779,201,10.5
10111779,340,-1
10111780,201,10.5
10111780,340,-1
10111827,80,10.5
10111827,340,-1
10111834,80,10.5
10111834,340,-1
10111856,80,10.5
10111856,344,-1
10111938,80,10.5
10111938,342,-1
10111968,80,10.5
10111968,343,-1
10112013,80,10.5
10112013,344,-1
10112014,80,10.5
10112014,344,-1
10112072,80,10.5
10112072,373,-1
10112130,80,10.5
10112130,340,-1
10112195,80,10.5
10112195,341,-1
10112247,80,10.5
10112247,340,-1
10112270,80,10.5
10112270,373,-1
10112309,259,10.5
10112309,340,-1
10112368,120,10.5
10112368,343,-1
10112369,120,10.5
10112369,343,-1
10112454,143,10.5
10112454,344,-1
10112476,213,10.5
10112476,340,-1
10112578,108,10.5
10112578,340,-1
10112579,108,10.5
10112579,340,-1
10112580,108,10.5
10112580,340,-1
10112598,108,10.5
10112598,373,-1
10112599,108,10.5
10112599,373,-1
10112628,108,10.5
10112628,342,-1
10112629,108,10.5
10112629,342,-1
10112722,201,10.5
10112722,340,-1
10112723,201,10.5
10112723,340,-1
10112724,201,10.5
10112724,340,-1
10112900,143,10.5
10112900,217,-1
10112966,232,10.5
10112966,344,-1
10113042,212,10.5
10113042,343,-1
10113055,201,10.5
10113055,344,-1
10113062,201,10.5
10113062,343,-1
10113126,201,10.5
10113126,344,-1
10113150,201,10.5
10113150,343,-1
10113183,531,10.5
10113183,340,-1
10113252,212,10.5
10113252,344,-1
10113265,108,10.5
10113265,340,-1
10113266,108,10.5
10113266,340,-1
10113267,108,10.5
10113267,340,-1
10113327,212,10.5
10113327,392,-1
10113351,201,10.5
10113351,340,-1
10113451,201,10.5
10113451,373,-1
10113452,201,10.5
10113452,373,-1
10113544,317,10.5
10113544,340,-1
10113566,120,10.5
10113566,344,-1
10113616,317,10.5
10113616,372,-1
10113618,212,10.5
10113618,340,-1
10113625,201,10.5
10113625,344,-1
10113713,201,10.5
10113713,344,-1
10113714,201,10.5
10113714,344,-1
10114006,168,10.5
10114006,373,-1
10114007,168,10.5
10114007,373,-1
10114031,201,10.5
10114031,344,-1
10114082,212,10.5
10114082,340,-1
10114235,545,10.5
10114235,340,-1
10114262,150,10.5
10114262,372,-1
10114351,94,10.5
10114351,344,-1
10114399,94,10.5
10114399,340,-1
10114515,201,10.5
10114515,342,-1
10114516,201,10.5
10114516,342,-1
10114567,143,10.5
10114567,340,-1
10114568,143,10.5
10114568,340,-1
10114606,143,10.5
10114606,340,-1
10114607,143,10.5
10114607,340,-1
10114638,143,10.5
10114638,344,-1
10114661,143,10.5
10114661,344,-1
10114662,143,10.5
10114662,344,-1
10114666,143,10.5
10114666,340,-1
10114756,120,10.5
10114756,344,-1
10114768,545,10.5
10114768,341,-1
10114769,545,10.5
10114769,341,-1
10114833,355,10.5
10114833,344,-1
10114869,287,10.5
10114869,344,-1
10114897,329,10.5
10114897,343,-1
10114960,201,10.5
10114960,342,-1
10114961,201,10.5
10114961,342,-1
10114985,201,10.5
10114985,344,-1
10115032,201,10.5
10115032,343,-1
10115143,201,10.5
10115143,340,-1
10115191,201,10.5
10115191,340,-1
10115313,519,10.5
10115313,344,-1
10115314,519,10.5
10115314,344,-1
10115341,143,10.5
10115341,340,-1
10115342,143,10.5
10115342,340,-1
10115412,143,10.5
10115412,344,-1
10115463,201,10.5
10115463,343,-1
10115464,201,10.5
10115464,343,-1
10115465,150,10.5
10115465,341,-1
10115522,212,10.5
10115522,187,-1
10115547,201,10.5
10115547,340,-1
10115549,91,10.5
10115549,227,-1
10115580,232,10.5
10115580,343,-1
10115581,232,10.5
10115581,343,-1
10115582,232,10.5
10115582,343,-1
10115613,91,10.5
10115613,372,-1
10115637,91,10.5
10115637,342,-1
10115638,91,10.5
10115638,342,-1
10115639,91,10.5
10115639,342,-1
10115650,232,10.5
10115650,340,-1
10115673,91,10.5
10115673,201,-1
10115700,232,10.5
10115700,343,-1
10115701,232,10.5
10115701,343,-1
10115792,232,10.5
10115792,344,-1
10115795,232,10.5
10115795,372,-1
10115822,232,10.5
10115822,372,-1
10115850,232,10.5
10115850,343,-1
10115851,232,10.5
10115851,343,-1
10116216,91,10.5
10116216,19,-1
10116217,91,10.5
10116217,19,-1
10116302,91,10.5
10116302,343,-1
10116336,91,10.5
10116336,149,-1
10116337,91,10.5
10116337,149,-1
10116577,233,10.5
10116577,344,-1
10116578,233,10.5
10116578,344,-1
10116579,233,10.5
10116579,344,-1
10116580,233,10.5
10116580,344,-1
10116581,233,10.5
10116581,344,-1
10116661,232,10.5
10116661,340,-1
10116777,233,10.5
10116777,340,-1
10117012,91,10.5
10117012,344,-1
