UID,location,Duration
10164201,2,-1
10164219,6,10.5
10164219,5,-1
10164220,8,10.5
10164220,5,-1
10164226,1,10.5
10164226,10,-1
10164261,4,10.5
10164261,3,-1
10164351,4,10.5
10164351,6,-1
10164352,9,10.5
10164352,10,-1
10164375,2,10.5
10164375,6,-1
10164430,8,10.5
10164430,5,-1
10164431,2,10.5
10164431,10,-1
10164445,8,10.5
10164445,4,-1
10164480,8,10.5
10164480,1,-1
10164481,5,10.5
10164481,10,-1
10164712,7,10.5
10164712,9,-1
10164755,9,10.5
10164755,9,-1
10164934,4,10.5
10164934,7,-1
10164935,5,10.5
10164935,5,-1
10164955,8,10.5
10164955,3,-1
10164996,2,10.5
10164996,9,-1
10165077,1,10.5
10165077,10,-1
10165097,6,10.5
10165097,10,-1
10165104,5,10.5
10165104,6,-1
10165113,1,10.5
10165113,3,-1
10165114,10,10.5
10165114,2,-1
10165192,1,10.5
10165192,8,-1
10165366,4,10.5
10165366,7,-1
10165402,10,10.5
10165402,10,-1
10165403,8,10.5
10165403,8,-1
10165433,10,10.5
10165433,4,-1
10165498,10,10.5
10165498,1,-1
10165693,4,10.5
10165693,1,-1
10165694,9,10.5
10165694,1,-1
10165695,4,10.5
10165695,1,-1
10165739,6,10.5
10165739,10,-1
10165838,2,10.5
10165838,1,-1
10165839,10,10.5
10165839,7,-1
10165940,8,10.5
10165940,4,-1
10165971,9,10.5
10165971,2,-1
10166010,2,10.5
10166010,3,-1
10166067,10,10.5
10166067,8,-1
10166095,4,10.5
10166095,6,-1
10166320,8,10.5
10166320,3,-1
10166462,2,10.5
10166462,2,-1
10166497,1,10.5
10166497,10,-1
10166506,9,10.5
10166506,3,-1
10166507,9,10.5
10166507,9,-1
10166659,5,10.5
10166659,5,-1
10166721,10,10.5
10166721,9,-1
10166731,3,10.5
10166731,8,-1
10166732,5,10.5
10166732,5,-1
10166813,9,10.5
10166813,3,-1
10166935,8,10.5
10166935,4,-1
10166936,7,10.5
10166936,1,-1
10167015,5,10.5
10167015,7,-1
10167046,4,10.5
10167046,8,-1
10167054,3,10.5
10167054,6,-1
10167086,1,10.5
10167086,8,-1
10167087,3,10.5
10167087,3,-1
10167088,6,10.5
10167088,8,-1
10167168,5,10.5
10167168,7,-1
10167245,5,10.5
10167245,7,-1
10167418,7,10.5
10167418,7,-1
10167446,10,10.5
10167446,8,-1
10167449,6,10.5
10167449,1,-1
10167450,7,10.5
10167450,3,-1
10167576,1,10.5
10167576,7,-1
10167663,5,10.5
10167663,6,-1
10167771,8,10.5
10167771,1,-1
10167793,6,10.5
10167793,7,-1
10167805,2,10.5
10167805,10,-1
10167806,3,10.5
10167806,1,-1
10167807,2,10.5
10167807,2,-1
10167808,4,10.5
10167808,6,-1
10167811,8,10.5
10167811,6,-1
10167934,1,10.5
10167934,9,-1
10168000,9,10.5
10168000,6,-1
10168001,1,10.5
10168001,6,-1
10168014,8,10.5
10168014,8,-1
10168036,1,10.5
10168036,8,-1
10168062,6,10.5
10168062,4,-1
10168063,7,10.5
10168063,10,-1
10168116,10,10.5
10168116,9,-1
10168117,4,10.5
10168117,1,-1
10168186,4,10.5
10168186,8,-1
10168282,1,10.5
10168282,4,-1
10168292,3,10.5
10168292,5,-1
10168293,6,10.5
10168293,5,-1
10168355,1,10.5
10168355,5,-1
10168509,5,10.5
10168509,8,-1
10168599,6,10.5
10168599,9,-1
10168610,1,10.5
10168610,4,-1
10168618,5,10.5
10168618,2,-1
10168619,5,10.5
10168619,1,-1
10168620,1,10.5
10168620,2,-1
10168632,1,10.5
10168632,2,-1
10168633,9,10.5
10168633,5,-1
10168643,4,10.5
10168643,8,-1
10168644,4,10.5
10168644,10,-1
10168668,9,10.5
10168668,9,-1
10168669,5,10.5
10168669,5,-1
10168732,8,10.5
10168732,3,-1
10168793,1,10.5
10168793,7,-1
10168816,7,10.5
10168816,6,-1
10168985,3,10.5
10168985,1,-1
10169045,7,10.5
10169045,7,-1
10169102,5,10.5
10169102,4,-1
10169114,10,10.5
10169114,4,-1
10169115,9,10.5
10169115,7,-1
10169143,5,10.5
10169143,2,-1
10169223,5,10.5
10169223,8,-1
10169224,6,10.5
10169224,9,-1
10169258,7,10.5
10169258,9,-1
10169301,3,10.5
10169301,6,-1
10169302,3,10.5
10169302,3,-1
10169376,7,10.5
10169376,3,-1
10169377,5,10.5
10169377,2,-1
10169400,4,10.5
10169400,5,-1
10169403,9,10.5
10169403,6,-1
10169574,5,10.5
10169574,3,-1
10169621,7,10.5
10169621,4,-1
10169640,5,10.5
10169640,7,-1
10169681,5,10.5
10169681,2,-1
10169755,6,10.5
10169755,10,-1
10169860,3,10.5
10169860,7,-1
10169968,4,10.5
10169968,6,-1
10170074,1,10.5
10170074,7,-1
10170199,7,10.5
10170199,2,-1
10170321,9,10.5
10170321,6,-1
10170333,2,10.5
10170333,5,-1
10170336,2,10.5
10170336,4,-1
10170388,3,10.5
10170388,3,-1
10170389,2,10.5
10170389,9,-1
10170532,5,10.5
10170532,2,-1
10170548,7,10.5
10170548,7,-1
10170665,8,10.5
10170665,1,-1
10170692,10,10.5
10170692,5,-1
10170693,9,10.5
10170693,2,-1
10171118,10,10.5
10171118,9,-1
10171346,1,10.5
10171346,1,-1
10171550,3,10.5
10171550,1,-1
10171551,4,10.5
10171551,5,-1
10171605,10,10.5
10171605,5,-1
10171730,7,10.5
10171730,8,-1
10171731,7,10.5
10171731,4,-1
10171764,5,10.5
10171764,8,-1
10171772,10,10.5
10171772,8,-1
10171773,7,10.5
10171773,7,-1
10171867,5,10.5
10171867,7,-1
10171868,9,10.5
10171868,6,-1
10171925,1,10.5
10171925,10,-1
10171926,8,10.5
10171926,10,-1
10171985,1,10.5
10171985,3,-1
10172116,6,10.5
10172116,6,-1
10172194,1,10.5
10172194,8,-1
10172206,2,10.5
10172206,1,-1
10172251,2,10.5
10172251,1,-1
10172309,2,10.5
10172309,5,-1
10172310,2,10.5
10172310,2,-1
10172324,7,10.5
10172324,5,-1
10172489,1,10.5
10172489,3,-1
10172490,10,10.5
10172490,10,-1
10172499,4,10.5
10172499,5,-1
10172532,1,10.5
10172532,8,-1
10172587,10,10.5
10172587,7,-1
10172628,7,10.5
10172628,1,-1
10172724,9,10.5
10172724,3,-1
10172742,8,10.5
10172742,8,-1
10172845,10,10.5
10172845,9,-1
10172846,5,10.5
10172846,10,-1
10172882,3,10.5
10172882,1,-1
10172883,7,10.5
10172883,7,-1
10172959,3,10.5
10172959,10,-1
10173103,2,10.5
10173103,4,-1
10173277,6,10.5
10173277,9,-1
10173283,3,10.5
10173283,2,-1
10173361,6,10.5
10173361,7,-1
10173374,3,10.5
10173374,1,-1
10173375,10,10.5
10173375,2,-1
10173545,10,10.5
10173545,10,-1
10173617,6,10.5
10173617,7,-1
10173618,5,10.5
10173618,7,-1
10173666,2,10.5
10173666,7,-1
10173683,8,10.5
10173683,9,-1
10173754,1,10.5
10173754,6,-1
10173939,6,10.5
10173939,7,-1
10174010,3,10.5
10174010,7,-1
10174051,1,10.5
10174051,4,-1
10174116,8,10.5
10174116,2,-1
10174224,3,10.5
10174224,1,-1
10174304,3,10.5
10174304,6,-1
10174314,9,10.5
10174314,2,-1
10174409,7,10.5
10174409,5,-1
10174410,6,10.5
10174410,3,-1
10174465,6,10.5
10174465,6,-1
10174467,7,10.5
10174467,4,-1
10174543,9,10.5
10174543,10,-1
10174544,4,10.5
10174544,4,-1
10174570,3,10.5
10174570,7,-1
10174612,7,10.5
10174612,10,-1
10174658,1,10.5
10174658,8,-1
10174677,9,10.5
10174677,2,-1
10174758,5,10.5
10174758,10,-1
10174759,3,10.5
10174759,2,-1
10174815,6,10.5
10174815,2,-1
10174817,7,10.5
10174817,4,-1
10174818,7,10.5
10174818,5,-1
10174948,4,10.5
10174948,9,-1
10175059,3,10.5
10175059,3,-1
10175075,6,10.5
10175075,3,-1
10175081,10,10.5
10175081,4,-1
10175248,10,10.5
10175248,7,-1
10175289,3,10.5
10175289,8,-1
10175329,6,10.5
10175329,8,-1
10175330,6,10.5
10175330,2,-1
10175333,4,10.5
10175333,1,-1
10175341,7,10.5
10175341,1,-1
10175397,10,10.5
10175397,10,-1
10175399,2,10.5
10175399,1,-1
10175500,1,10.5
10175500,1,-1
10175501,8,10.5
10175501,2,-1
10175526,5,10.5
10175526,8,-1
10175527,4,10.5
10175527,10,-1
10175528,5,10.5
10175528,9,-1
10175597,1,10.5
10175597,7,-1
10175598,8,10.5
10175598,4,-1
10175767,5,10.5
10175767,3,-1
10175806,10,10.5
10175806,10,-1
10175813,6,10.5
10175813,5,-1
10175827,5,10.5
10175827,7,-1
10175947,5,10.5
10175947,2,-1
10175948,6,10.5
10175948,5,-1
10176005,1,10.5
10176005,1,-1
10176079,1,10.5
10176079,10,-1
10176080,6,10.5
10176080,2,-1
10176089,1,10.5
10176089,6,-1
10176090,10,10.5
10176090,7,-1
10176091,7,10.5
10176091,2,-1
10176192,7,10.5
10176192,3,-1
10176311,4,10.5
10176311,2,-1
10176350,4,10.5
10176350,3,-1
10176388,5,10.5
10176388,6,-1
10176485,3,10.5
10176485,10,-1
10176493,6,10.5
10176493,7,-1
10176494,8,10.5
10176494,1,-1
10176504,1,10.5
10176504,4,-1
10176632,3,10.5
10176632,9,-1
10176633,5,10.5
10176633,10,-1
10176648,4,10.5
10176648,5,-1
10176883,5,10.5
10176883,2,-1
10176928,8,10.5
10176928,2,-1
10177033,7,10.5
10177033,8,-1
10177068,2,10.5
10177068,5,-1
10177091,2,10.5
10177091,8,-1
10177145,9,10.5
10177145,2,-1
10177146,8,10.5
10177146,5,-1
10177147,1,10.5
10177147,1,-1
10177148,10,10.5
10177148,5,-1
10177161,5,10.5
10177161,3,-1
10177162,6,10.5
10177162,3,-1
10177201,7,10.5
10177201,4,-1
10177240,10,10.5
10177240,5,-1
10177282,2,10.5
10177282,1,-1
10177306,4,10.5
10177306,5,-1
10177320,6,10.5
10177320,6,-1
10177364,4,10.5
10177364,5,-1
10177464,7,10.5
10177464,5,-1
10177472,5,10.5
10177472,9,-1
10177516,3,10.5
10177516,4,-1
10177519,6,10.5
10177519,5,-1
10177520,8,10.5
10177520,10,-1
10177566,5,10.5
10177566,9,-1
10177568,4,10.5
10177568,8,-1
10177569,9,10.5
10177569,7,-1
10177570,6,10.5
10177570,10,-1
10177578,6,10.5
10177578,3,-1
10177586,9,10.5
10177586,9,-1
10177587,8,10.5
10177587,9,-1
10177598,7,10.5
10177598,1,-1
10177642,6,10.5
10177642,2,-1
10177696,6,10.5
10177696,7,-1
10177782,1,10.5
10177782,8,-1
10177787,10,10.5
10177787,1,-1
10177788,2,10.5
10177788,6,-1
10177792,4,10.5
10177792,9,-1
10177793,6,10.5
10177793,6,-1
10177859,9,10.5
10177859,2,-1
10177886,9,10.5
10177886,10,-1
10177943,8,10.5
10177943,7,-1
10177944,1,10.5
10177944,7,-1
10177988,3,10.5
10177988,3,-1
10178017,10,10.5
10178017,9,-1
10178030,10,10.5
10178030,1,-1
10178084,1,10.5
10178084,1,-1
10178118,5,10.5
10178118,6,-1
10178120,1,10.5
10178120,4,-1
10178199,3,10.5
10178199,4,-1
10178277,10,10.5
10178277,4,-1
10178278,5,10.5
10178278,1,-1
10178279,10,10.5
10178279,10,-1
10178280,1,10.5
10178280,6,-1
10178281,9,10.5
10178281,10,-1
10178305,2,10.5
10178305,6,-1
10178306,1,10.5
10178306,6,-1
10178310,4,10.5
10178310,9,-1
10178366,3,10.5
10178366,4,-1
10178367,8,10.5
10178367,3,-1
10178368,2,10.5
10178368,6,-1
10178422,6,10.5
10178422,3,-1
10178447,3,10.5
10178447,8,-1
10178592,5,10.5
10178592,5,-1
10178593,3,10.5
10178593,2,-1
10178627,3,10.5
10178627,9,-1
10178636,10,10.5
10178636,1,-1
10178637,3,10.5
10178637,6,-1
10178638,6,10.5
10178638,4,-1
10178690,10,10.5
10178690,7,-1
10178757,10,10.5
10178757,8,-1
10178774,9,10.5
10178774,1,-1
10178775,5,10.5
10178775,7,-1
10178907,3,10.5
10178907,2,-1
10178919,2,10.5
10178919,9,-1
10178928,10,10.5
10178928,4,-1
10178929,3,10.5
10178929,4,-1
10178982,6,10.5
10178982,9,-1
10179004,9,10.5
10179004,9,-1
10179086,4,10.5
10179086,8,-1
10179123,10,10.5
10179123,6,-1
10179398,7,10.5
10179398,10,-1
10179399,3,10.5
10179399,5,-1
10179500,8,10.5
10179500,1,-1
10179567,6,10.5
10179567,4,-1
10179632,7,10.5
10179632,3,-1
10179665,9,10.5
10179665,2,-1
10179669,5,10.5
10179669,7,-1
10179702,2,10.5
10179702,7,-1
10179721,9,10.5
10179721,5,-1
10179722,8,10.5
10179722,5,-1
10179755,2,10.5
10179755,10,-1
10179772,6,10.5
10179772,8,-1
10179868,4,10.5
10179868,9,-1
10179897,7,10.5
10179897,3,-1
10179898,8,10.5
10179898,7,-1
10179967,3,10.5
10179967,4,-1
10179968,10,10.5
10179968,8,-1
10180004,4,10.5
10180004,10,-1
10180107,3,10.5
10180107,7,-1
10180130,6,10.5
10180130,9,-1
10180196,2,10.5
10180196,9,-1
10180208,2,10.5
10180208,4,-1
10180227,10,10.5
10180227,3,-1
10180228,3,10.5
10180228,7,-1
10180286,7,10.5
10180286,1,-1
10180396,6,10.5
10180396,5,-1
10180410,10,10.5
10180410,9,-1
10180411,3,10.5
10180411,2,-1
10180412,5,10.5
10180412,10,-1
10180457,8,10.5
10180457,8,-1
10180518,7,10.5
10180518,1,-1
10180551,5,10.5
10180551,5,-1
10180552,8,10.5
10180552,6,-1
10180605,1,10.5
10180605,8,-1
10180766,4,10.5
10180766,5,-1
10180874,10,10.5
10180874,1,-1
10180875,9,10.5
10180875,1,-1
10181023,9,10.5
10181023,2,-1
10181076,3,10.5
10181076,1,-1
10181085,6,10.5
10181085,9,-1
10181086,6,10.5
10181086,3,-1
10181133,4,10.5
10181133,4,-1
10181158,6,10.5
10181158,1,-1
10181159,5,10.5
10181159,1,-1
10181174,10,10.5
10181174,9,-1
10181265,2,10.5
10181265,6,-1
10181275,8,10.5
10181275,8,-1
10181276,4,10.5
10181276,7,-1
10181345,3,10.5
10181345,8,-1
10181351,10,10.5
10181351,6,-1
10181352,1,10.5
10181352,3,-1
10181357,10,10.5
10181357,9,-1
10181389,4,10.5
10181389,6,-1
10181390,8,10.5
10181390,1,-1
10181472,7,10.5
10181472,5,-1
10181473,1,10.5
10181473,6,-1
10181474,8,10.5
10181474,1,-1
10181533,10,10.5
10181533,3,-1
10181534,3,10.5
10181534,8,-1
10181535,5,10.5
10181535,2,-1
10181536,5,10.5
10181536,4,-1
10181537,9,10.5
10181537,5,-1
10181568,3,10.5
10181568,7,-1
10181595,3,10.5
10181595,10,-1
10181596,6,10.5
10181596,10,-1
10181597,6,10.5
10181597,5,-1
10181598,4,10.5
10181598,2,-1
10181599,2,10.5
10181599,3,-1
10181604,2,10.5
10181604,3,-1
10181605,2,10.5
10181605,6,-1
10181617,2,10.5
10181617,6,-1
10181618,1,10.5
10181618,7,-1
10181619,5,10.5
10181619,7,-1
10181620,4,10.5
10181620,10,-1
10181703,2,10.5
10181703,3,-1
10181704,8,10.5
10181704,10,-1
10181705,7,10.5
10181705,1,-1
10181816,10,10.5
10181816,2,-1
10181817,4,10.5
10181817,2,-1
10182073,10,10.5
10182073,6,-1
10182107,5,10.5
10182107,2,-1
10182108,7,10.5
10182108,5,-1
10182124,2,10.5
10182124,9,-1
10182138,5,10.5
10182138,5,-1
10182228,5,10.5
10182228,9,-1
10182257,5,10.5
10182257,1,-1
10182305,9,10.5
10182305,2,-1
10182306,4,10.5
10182306,5,-1
10182337,1,10.5
10182337,2,-1
10182338,2,10.5
10182338,2,-1
10182399,2,10.5
10182399,9,-1
10182425,1,10.5
10182425,5,-1
10182426,8,10.5
10182426,4,-1
10182493,6,10.5
10182493,7,-1
10182545,1,10.5
10182545,9,-1
10182588,3,10.5
10182588,5,-1
10182589,1,10.5
10182589,2,-1
10182690,2,10.5
10182690,6,-1
10182719,9,10.5
10182719,10,-1
10182757,9,10.5
10182757,6,-1
10182895,9,10.5
10182895,5,-1
10182896,10,10.5
10182896,8,-1
10182908,2,10.5
10182908,5,-1
10182930,7,10.5
10182930,5,-1
10182931,5,10.5
10182931,8,-1
10183106,5,10.5
10183106,3,-1
10183107,4,10.5
10183107,5,-1
10183155,2,10.5
10183155,4,-1
10183350,1,10.5
10183350,9,-1
10183391,10,10.5
10183391,3,-1
10183438,7,10.5
10183438,2,-1
10183475,6,10.5
10183475,5,-1
10183554,5,10.5
10183554,5,-1
10183617,6,10.5
10183617,5,-1
10183618,2,10.5
10183618,2,-1
10183743,3,10.5
10183743,8,-1
10183816,2,10.5
10183816,6,-1
10183909,8,10.5
10183909,6,-1
10184232,4,10.5
10184232,3,-1
10184254,2,10.5
10184254,3,-1
10184262,5,10.5
10184262,2,-1
10184299,4,10.5
10184299,1,-1
10184300,1,10.5
10184300,3,-1
10184420,7,10.5
10184420,4,-1
10184421,4,10.5
10184421,8,-1
10184497,7,10.5
10184497,9,-1
10184498,7,10.5
10184498,2,-1
10184535,10,10.5
10184535,4,-1
10184551,2,10.5
10184551,10,-1
10184552,10,10.5
10184552,4,-1
10184565,4,10.5
10184565,3,-1
10184623,4,10.5
10184623,8,-1
10184650,7,10.5
10184650,6,-1
10184651,7,10.5
10184651,7,-1
10184664,7,10.5
10184664,1,-1
10184688,5,10.5
10184688,9,-1
10184696,9,10.5
10184696,3,-1
10184805,8,10.5
10184805,7,-1
10184806,9,10.5
10184806,7,-1
10184853,4,10.5
10184853,5,-1
10184897,9,10.5
10184897,1,-1
10185100,6,10.5
10185100,6,-1
10185101,10,10.5
10185101,4,-1
10185210,2,10.5
10185210,8,-1
10185224,4,10.5
10185224,2,-1
10185284,3,10.5
10185284,6,-1
10185285,2,10.5
10185285,8,-1
10185368,9,10.5
10185368,2,-1
10185369,5,10.5
10185369,9,-1
10185376,4,10.5
10185376,9,-1
10185377,5,10.5
10185377,10,-1
10185391,9,10.5
10185391,1,-1
10185392,5,10.5
10185392,6,-1
10185498,2,10.5
10185498,4,-1
10185621,1,10.5
10185621,2,-1
10185622,10,10.5
10185622,2,-1
10185681,2,10.5
10185681,2,-1
10185682,1,10.5
10185682,1,-1
10185745,10,10.5
10185745,9,-1
10185874,1,10.5
10185874,8,-1
10185875,5,10.5
10185875,8,-1
10185888,5,10.5
10185888,10,-1
10185901,8,10.5
10185901,1,-1
10185902,9,10.5
10185902,1,-1
10185923,10,10.5
10185923,6,-1
10185959,10,10.5
10185959,5,-1
10185978,6,10.5
10185978,2,-1
10186050,7,10.5
10186050,7,-1
10186051,4,10.5
10186051,6,-1
10186157,3,10.5
10186157,1,-1
10186158,2,10.5
10186158,3,-1
10186159,4,10.5
10186159,1,-1
10186171,8,10.5
10186171,6,-1
10186243,5,10.5
10186243,7,-1
10186308,6,10.5
10186308,5,-1
10186383,10,10.5
10186383,1,-1
10186437,2,10.5
10186437,6,-1
10186466,5,10.5
10186466,1,-1
10186582,4,10.5
10186582,4,-1
10186659,5,10.5
10186659,10,-1
10186660,1,10.5
10186660,7,-1
10186661,9,10.5
10186661,3,-1
10186728,7,10.5
10186728,2,-1
10186757,8,10.5
10186757,6,-1
10186783,7,10.5
10186783,6,-1
10186784,8,10.5
10186784,10,-1
10186807,10,10.5
10186807,9,-1
10186905,2,10.5
10186905,3,-1
10186906,7,10.5
10186906,3,-1
10186935,1,10.5
10186935,10,-1
10186936,3,10.5
10186936,8,-1
10186937,4,10.5
10186937,1,-1
10186989,5,10.5
10186989,1,-1
10187057,1,10.5
10187057,10,-1
10187168,5,10.5
10187168,3,-1
10187171,7,10.5
10187171,3,-1
10187182,10,10.5
10187182,1,-1
10187183,8,10.5
10187183,5,-1
10187210,3,10.5
10187210,8,-1
10187288,1,10.5
10187288,3,-1
10187289,1,10.5
10187289,5,-1
10187417,6,10.5
10187417,1,-1
10187659,2,10.5
10187659,6,-1
10187660,3,10.5
10187660,10,-1
10187661,10,10.5
10187661,2,-1
10187662,1,10.5
10187662,10,-1
10187663,5,10.5
10187663,8,-1
10187723,2,10.5
10187723,1,-1
10187752,9,10.5
10187752,5,-1
10187773,7,10.5
10187773,3,-1
10187802,2,10.5
10187802,6,-1
10187860,5,10.5
10187860,10,-1
10187871,6,10.5
10187871,3,-1
10187903,9,10.5
10187903,7,-1
10187904,4,10.5
10187904,1,-1
10188045,7,10.5
10188045,8,-1
10188046,1,10.5
10188046,6,-1
10188147,7,10.5
10188147,4,-1
10188219,3,10.5
10188219,8,-1
10188347,2,10.5
10188347,6,-1
10188398,8,10.5
10188398,2,-1
10188414,6,10.5
10188414,2,-1
10188415,6,10.5
10188415,10,-1
10188503,8,10.5
10188503,8,-1
10188521,9,10.5
10188521,1,-1
10188580,6,10.5
10188580,5,-1
10188581,5,10.5
10188581,7,-1
10188582,1,10.5
10188582,5,-1
10188682,3,10.5
10188682,2,-1
10188684,10,10.5
10188684,3,-1
10188694,3,10.5
10188694,6,-1
10188695,8,10.5
10188695,4,-1
10188696,1,10.5
10188696,1,-1
10188714,7,10.5
10188714,10,-1
10188740,8,10.5
10188740,8,-1
10188741,9,10.5
10188741,7,-1
10188757,10,10.5
10188757,1,-1
10188776,10,10.5
10188776,10,-1
10188777,6,10.5
10188777,3,-1
10188791,10,10.5
10188791,9,-1
10188804,6,10.5
10188804,8,-1
10188805,8,10.5
10188805,5,-1
10188868,10,10.5
10188868,5,-1
10188869,5,10.5
10188869,7,-1
10188870,2,10.5
10188870,7,-1
10188920,1,10.5
10188920,7,-1
10189054,8,10.5
10189054,9,-1
10189055,2,10.5
10189055,8,-1
10189196,6,10.5
10189196,5,-1
10189315,9,10.5
10189315,5,-1
10189393,1,10.5
10189393,9,-1
10189569,6,10.5
10189569,3,-1
10189638,8,10.5
10189638,5,-1
10189687,5,10.5
10189687,8,-1
10189694,9,10.5
10189694,1,-1
10189728,7,10.5
10189728,3,-1
10189729,9,10.5
10189729,3,-1
10189813,10,10.5
10189813,1,-1
10189939,5,10.5
10189939,3,-1
10190064,5,10.5
10190064,3,-1
10190215,8,10.5
10190215,8,-1
10190268,4,10.5
10190268,5,-1
10190291,3,10.5
10190291,10,-1
10190292,5,10.5
10190292,1,-1
10190293,4,10.5
10190293,1,-1
10190318,10,10.5
10190318,4,-1
10190476,1,10.5
10190476,9,-1
10190510,4,10.5
10190510,9,-1
10190545,9,10.5
10190545,6,-1
10190629,1,10.5
10190629,5,-1
10190661,1,10.5
10190661,8,-1
10190691,8,10.5
10190691,5,-1
10190737,8,10.5
10190737,3,-1
10190791,2,10.5
10190791,5,-1
10190805,5,10.5
10190805,4,-1
10190842,10,10.5
10190842,1,-1
10190910,7,10.5
10190910,6,-1
10190911,9,10.5
10190911,5,-1
10190932,7,10.5
10190932,9,-1
10190939,3,10.5
10190939,1,-1
10191063,10,10.5
10191063,1,-1
10191186,8,10.5
10191186,9,-1
10191191,5,10.5
10191191,4,-1
10191246,4,10.5
10191246,5,-1
10191260,4,10.5
10191260,8,-1
10191261,2,10.5
10191261,5,-1
10191262,4,10.5
10191262,9,-1
10191263,3,10.5
10191263,8,-1
10191277,7,10.5
10191277,8,-1
10191278,3,10.5
10191278,3,-1
10191284,4,10.5
10191284,7,-1
10191344,4,10.5
10191344,6,-1
10191350,1,10.5
10191350,4,-1
10191351,4,10.5
10191351,3,-1
10191436,8,10.5
10191436,2,-1
10191483,7,10.5
10191483,9,-1
10191531,8,10.5
10191531,4,-1
10191607,1,10.5
10191607,5,-1
10191619,7,10.5
10191619,3,-1
10191671,9,10.5
10191671,4,-1
10191704,2,10.5
10191704,2,-1
10191787,4,10.5
10191787,8,-1
10191788,1,10.5
10191788,6,-1
10191827,4,10.5
10191827,4,-1
10191851,1,10.5
10191851,10,-1
10191857,9,10.5
10191857,5,-1
10191858,8,10.5
10191858,5,-1
10191984,1,10.5
10191984,5,-1
10191985,6,10.5
10191985,8,-1
10191986,8,10.5
10191986,10,-1
10191987,2,10.5
10191987,1,-1
10192044,2,10.5
10192044,4,-1
10192140,4,10.5
10192140,9,-1
10192166,4,10.5
10192166,3,-1
10192231,4,10.5
10192231,5,-1
10192318,5,10.5
10192318,4,-1
10192368,6,10.5
10192368,6,-1
10192386,6,10.5
10192386,6,-1
10192445,4,10.5
10192445,4,-1
10192465,10,10.5
10192465,5,-1
10192471,8,10.5
10192471,9,-1
10192528,9,10.5
10192528,6,-1
10192557,5,10.5
10192557,5,-1
10192558,4,10.5
10192558,4,-1
10192637,2,10.5
10192637,3,-1
10192639,5,10.5
10192639,7,-1
10192650,10,10.5
10192650,1,-1
10192663,6,10.5
10192663,4,-1
10192739,8,10.5
10192739,8,-1
10192800,6,10.5
10192800,1,-1
10192850,8,10.5
10192850,10,-1
10192851,2,10.5
10192851,4,-1
10192855,2,10.5
10192855,9,-1
10192875,1,10.5
10192875,2,-1
10192876,10,10.5
10192876,5,-1
10192881,8,10.5
10192881,10,-1
10192978,7,10.5
10192978,5,-1
10193038,1,10.5
10193038,3,-1
10193051,5,10.5
10193051,2,-1
10193056,2,10.5
10193056,9,-1
10193125,7,10.5
10193125,8,-1
10193191,1,10.5
10193191,5,-1
10193344,6,10.5
10193344,6,-1
10193382,3,10.5
10193382,3,-1
10193413,10,10.5
10193413,2,-1
10193442,10,10.5
10193442,10,-1
10193570,6,10.5
10193570,3,-1
10193571,5,10.5
10193571,6,-1
10193573,8,10.5
10193573,1,-1
10193644,8,10.5
10193644,2,-1
10193645,8,10.5
10193645,4,-1
10193666,3,10.5
10193666,1,-1
10193699,6,10.5
10193699,7,-1
10193731,3,10.5
10193731,9,-1
10193768,5,10.5
10193768,7,-1
10193793,5,10.5
10193793,7,-1
10193794,6,10.5
10193794,7,-1
10193797,5,10.5
10193797,1,-1
10193798,6,10.5
10193798,2,-1
10193854,5,10.5
10193854,7,-1
10193855,7,10.5
10193855,1,-1
10193859,4,10.5
10193859,5,-1
10193871,3,10.5
10193871,4,-1
10193872,4,10.5
10193872,4,-1
10193919,1,10.5
10193919,4,-1
10193964,6,10.5
10193964,10,-1
10193967,1,10.5
10193967,7,-1
10194017,5,10.5
10194017,8,-1
10194042,2,10.5
10194042,10,-1
10194112,8,10.5
10194112,3,-1
10194286,10,10.5
10194286,5,-1
10194287,4,10.5
10194287,6,-1
10194290,2,10.5
10194290,3,-1
10194354,4,10.5
10194354,1,-1
10194359,8,10.5
10194359,1,-1
10194380,2,10.5
10194380,5,-1
10194453,6,10.5
10194453,6,-1
10194454,8,10.5
10194454,9,-1
10194540,5,10.5
10194540,10,-1
10194565,5,10.5
10194565,6,-1
10194580,5,10.5
10194580,10,-1
10194597,10,10.5
10194597,8,-1
10194620,4,10.5
10194620,5,-1
10194621,7,10.5
10194621,9,-1
10194887,10,10.5
10194887,6,-1
10194888,6,10.5
10194888,7,-1
10194975,8,10.5
10194975,9,-1
10194976,6,10.5
10194976,7,-1
10194995,9,10.5
10194995,1,-1
10195236,3,10.5
10195236,6,-1
10195243,10,10.5
10195243,2,-1
10195261,5,10.5
10195261,10,-1
10195290,1,10.5
10195290,1,-1
10195338,9,10.5
10195338,2,-1
10195339,1,10.5
10195339,6,-1
10195340,10,10.5
10195340,10,-1
10195521,6,10.5
10195521,9,-1
10195564,3,10.5
10195564,5,-1
10195711,4,10.5
10195711,4,-1
10195736,9,10.5
10195736,10,-1
10195836,7,10.5
10195836,7,-1
10195837,7,10.5
10195837,5,-1
10195961,5,10.5
10195961,3,-1
10195962,1,10.5
10195962,2,-1
10195970,6,10.5
10195970,3,-1
10196077,1,10.5
10196077,10,-1
10196085,8,10.5
10196085,6,-1
10196086,7,10.5
10196086,6,-1
10196233,5,10.5
10196233,6,-1
10196254,8,10.5
