UID,location,Duration
100000786,2,2524
100000786,19,-1
100000787,2,1051
100000787,14,-1
100000788,2,3095
100000788,18,-1
100000789,2,1978
100000789,18,-1
100000790,2,3196
100000790,20,-1
100000791,2,4439
100000791,18,-1
100000792,2,4061
100000792,13,-1
100000793,2,3150
100000793,19,-1
100000794,2,2764
100000794,19,-1
100000795,2,3820
100000795,14,-1
100000796,2,2309
100000796,20,-1
100000797,2,2834
100000797,20,-1
100000798,2,3037
100000798,14,-1
100000799,2,2489
100000799,19,-1
100000800,2,3167
100000800,20,-1
100000801,2,3334
100000801,11,-1
100000802,2,3650
100000802,20,-1
100000803,2,5843
100000803,20,-1
100000804,2,5788
100000804,18,-1
100000805,2,2350
100000805,16,-1
100000806,2,626
100000806,16,-1
100000807,2,1132
100000807,14,-1
100000808,2,4070
100000808,15,-1
100000809,2,4095
100000809,20,-1
100000810,2,1650
100000810,18,-1
100000811,2,1844
100000811,20,-1
100000812,2,1004
100000812,19,-1
100000813,2,736
100000813,19,-1
100000814,2,4361
100000814,19,-1
100000815,2,3131
100000815,17,-1
100000816,2,5630
100000816,20,-1
100000817,2,3927
100000817,15,-1
100000818,2,1368
100000818,20,-1
100000819,2,4663
100000819,13,-1
100000820,2,5902
100000820,17,-1
100000821,2,5404
100000821,16,-1
100000822,2,3177
100000822,20,-1
100000823,2,294
100000823,15,-1
100000824,2,3553
100000824,18,-1
100000825,2,3026
100000825,17,-1
100000826,2,5004
100000826,18,-1
100000827,2,1844
100000827,19,-1
100000828,2,231
100000828,18,-1
100000829,2,1408
100000829,18,-1
100000830,2,2315
100000830,20,-1
100000831,2,4254
100000831,18,-1
100000832,2,977
100000832,20,-1
100000833,2,4799
100000833,18,-1
100000834,2,279
100000834,19,-1
100000835,2,4469
100000835,18,-1
100000836,2,2630
100000836,20,-1
100000837,2,1763
100000837,18,-1
100000838,2,5266
100000838,15,-1
100000839,2,3538
100000839,18,-1
100000840,2,5875
100000840,19,-1
100000841,2,5611
100000841,16,-1
100000842,2,3370
100000842,20,-1
100000843,2,5948
100000843,20,-1
100000844,2,2710
100000844,19,-1
100000845,2,625
100000845,19,-1
100000846,2,4410
100000846,13,-1
100000847,2,3001
100000847,15,-1
100000848,2,5709
100000848,16,-1
100000849,2,4375
100000849,18,-1
100000850,2,3101
100000850,17,-1
100000851,2,4354
100000851,16,-1
100000852,2,499
100000852,19,-1
100000853,2,4468
100000853,16,-1
100000854,2,5689
100000854,20,-1
100000855,2,1278
100000855,17,-1
100000856,2,1423
100000856,20,-1
100000857,2,2345
100000857,20,-1
100000858,2,1623
100000858,20,-1
100000859,2,1585
100000859,13,-1
100000860,2,4534
100000860,15,-1
100000861,2,4381
100000861,20,-1
100000862,2,4504
100000862,16,-1
100000863,2,5321
100000863,15,-1
100000864,2,1054
100000864,18,-1
100000865,2,3186
100000865,18,-1
100000866,2,4833
100000866,16,-1
100000867,2,1199
100000867,14,-1
100000868,2,756
100000868,17,-1
100000869,2,1071
100000869,19,-1
100000870,2,1382
100000870,17,-1
100000871,2,4922
100000871,16,-1
100000872,2,1803
100000872,17,-1
100000873,2,4227
100000873,20,-1
100000874,2,3401
100000874,17,-1
100000875,2,1437
100000875,17,-1
100000876,2,5122
100000876,19,-1
100000877,2,3324
100000877,18,-1
100000878,2,1186
100000878,16,-1
100000879,2,5991
100000879,19,-1
100000880,2,1927
100000880,19,-1
100000881,2,2390
100000881,20,-1
100000882,2,4400
100000882,20,-1
100000883,2,2324
100000883,17,-1
100000884,2,146
100000884,15,-1
100000885,2,5597
100000885,19,-1
100000886,2,4700
100000886,19,-1
100000887,2,5805
100000887,20,-1
100000888,2,3737
100000888,18,-1
100000889,2,4000
100000889,19,-1
100000890,2,1435
100000890,19,-1
100000891,2,1102
100000891,13,-1
100000892,2,2216
100000892,17,-1
100000893,2,2358
100000893,17,-1
100000894,2,4880
100000894,13,-1
100000895,2,3096
100000895,17,-1
100000896,2,3776
100000896,17,-1
100000897,2,707
100000897,14,-1
100000898,2,3266
100000898,17,-1
100000899,2,2580
100000899,14,-1
100000900,2,4940
100000900,11,-1
100000901,2,1014
100000901,13,-1
100000902,2,1275
100000902,15,-1
100000903,2,4669
100000903,20,-1
100000904,2,4501
100000904,20,-1
100000905,2,501
100000905,16,-1
100000906,2,124
100000906,18,-1
100000907,2,4219
100000907,18,-1
100000908,2,1916
100000908,16,-1
100000909,2,4544
100000909,20,-1
100000910,2,437
100000910,17,-1
100000911,2,1496
100000911,13,-1
100000912,2,4022
100000912,17,-1
100000913,2,5537
100000913,19,-1
100000914,2,5789
100000914,20,-1
100000915,2,5708
100000915,15,-1
100000916,2,440
100000916,17,-1
100000917,2,3660
100000917,17,-1
100000918,2,2396
100000918,20,-1
100000919,2,2544
100000919,20,-1
100000920,2,2813
100000920,18,-1
100000921,2,4664
100000921,20,-1
100000922,2,3886
100000922,19,-1
100000923,2,2699
100000923,18,-1
100000924,2,4971
100000924,18,-1
100000925,2,2055
100000925,14,-1
100000926,2,5994
100000926,18,-1
100000927,2,2431
100000927,16,-1
100000928,2,5209
100000928,19,-1
100000929,2,1762
100000929,17,-1
100000930,2,2815
100000930,18,-1
100000931,2,4277
100000931,17,-1
100000932,2,3665
100000932,20,-1
100000933,2,1521
100000933,20,-1
100000934,2,2015
100000934,18,-1
100000935,2,2230
100000935,20,-1
100000936,2,517
100000936,18,-1
100000937,2,2265
100000937,19,-1
100000938,2,2377
100000938,13,-1
100000939,2,1051
100000939,16,-1
100000940,2,5046
100000940,20,-1
100000941,2,5544
100000941,19,-1
100000942,2,4591
100000942,15,-1
100000943,2,3310
100000943,13,-1
100000944,2,1445
100000944,20,-1
100000945,2,2258
100000945,16,-1
100000946,2,708
100000946,11,-1
100000947,2,2204
100000947,20,-1
100000948,2,2291
100000948,19,-1
100000949,2,2221
100000949,17,-1
100000950,2,2292
100000950,19,-1
100000951,2,5963
100000951,18,-1
100000952,2,5418
100000952,20,-1
100000953,2,1490
100000953,19,-1
100000954,2,1514
100000954,16,-1
100000955,2,5475
100000955,18,-1
100000956,2,4406
100000956,16,-1
100000957,2,597
100000957,15,-1
100000958,2,581
100000958,19,-1
100000959,2,883
100000959,17,-1
100000960,2,1005
100000960,19,-1
100000961,2,4782
100000961,18,-1
100000962,2,2674
100000962,16,-1
100000963,2,1128
100000963,18,-1
100000964,2,5545
100000964,18,-1
100000965,2,2088
100000965,20,-1
100000966,2,4578
100000966,16,-1
100000967,2,4417
100000967,20,-1
100000968,2,2935
100000968,17,-1
100000969,2,1615
100000969,20,-1
100000970,2,1461
100000970,20,-1
100000971,2,3515
100000971,16,-1
100000972,2,2000
100000972,19,-1
100000973,2,2199
100000973,15,-1
100000974,2,653
100000974,14,-1
100000975,2,597
100000975,16,-1
100000976,2,2550
100000976,20,-1
100000977,2,5621
100000977,16,-1
100000978,2,5793
100000978,17,-1
100000979,2,461
100000979,15,-1
100000980,2,875
100000980,18,-1
100000981,2,4681
100000981,13,-1
100000982,2,4053
100000982,17,-1
100000983,2,4813
100000983,18,-1
100000984,2,835
100000984,16,-1
100000985,2,3820
100000985,20,-1
100000986,2,4759
100000986,18,-1
100000987,2,4084
100000987,16,-1
100000988,2,5004
100000988,17,-1
100000989,2,3313
100000989,17,-1
100000990,2,2191
100000990,19,-1
100000991,2,3078
100000991,20,-1
100000992,2,3886
100000992,19,-1
100000993,2,3893
100000993,17,-1
100000994,2,212
100000994,16,-1
100000995,2,3793
100000995,20,-1
100000996,2,3657
100000996,18,-1
100000997,2,5121
100000997,13,-1
100000998,2,2959
100000998,19,-1
100000999,2,1964
100000999,15,-1
100001000,2,1991
100001000,20,-1
100001001,3,3275
100001001,15,-1
100001002,3,2592
100001002,20,-1
100001003,3,1972
100001003,15,-1
100001004,3,2780
100001004,15,-1
100001005,3,84
100001005,20,-1
100001006,3,4341
100001006,16,-1
100001007,3,3522
100001007,19,-1
100001008,3,1318
100001008,15,-1
100001009,3,2173
100001009,20,-1
100001010,3,4016
100001010,20,-1
100001011,3,2591
100001011,20,-1
100001012,3,2737
100001012,19,-1
100001013,3,393
100001013,14,-1
100001014,3,2153
100001014,20,-1
100001015,3,547
100001015,14,-1
100001016,3,4550
100001016,16,-1
100001017,3,2939
100001017,18,-1
100001018,3,2773
100001018,20,-1
100001019,3,4081
100001019,15,-1
100001020,3,1228
100001020,18,-1
100001021,3,5794
100001021,20,-1
100001022,3,699
100001022,18,-1
100001023,3,4507
100001023,20,-1
100001024,3,377
100001024,18,-1
100001025,3,3790
100001025,20,-1
100001026,3,4414
100001026,20,-1
100001027,3,4754
100001027,18,-1
100001028,3,4030
100001028,18,-1
100001029,3,809
100001029,19,-1
100001030,3,427
100001030,14,-1
100001031,3,3869
100001031,20,-1
100001032,3,2976
100001032,17,-1
100001033,3,2781
100001033,15,-1
100001034,3,775
100001034,15,-1
100001035,3,4027
100001035,17,-1
100001036,3,492
100001036,17,-1
100001037,3,5885
100001037,19,-1
100001038,3,3865
100001038,15,-1
100001039,3,1656
100001039,15,-1
100001040,3,2292
100001040,14,-1
100001041,3,5977
100001041,12,-1
100001042,3,1955
100001042,12,-1
100001043,3,5540
100001043,16,-1
100001044,3,4902
100001044,20,-1
100001045,3,4526
100001045,15,-1
100001046,3,3184
100001046,18,-1
100001047,3,1471
100001047,17,-1
100001048,3,3821
100001048,17,-1
100001049,3,3371
100001049,16,-1
100001050,3,3883
100001050,19,-1
100001051,3,3714
100001051,15,-1
100001052,3,1296
100001052,19,-1
100001053,3,4871
100001053,20,-1
100001054,3,3620
100001054,18,-1
100001055,3,4925
100001055,17,-1
100001056,3,2675
100001056,17,-1
100001057,3,1348
100001057,20,-1
100001058,3,156
100001058,15,-1
100001059,3,3686
100001059,19,-1
100001060,3,2489
100001060,16,-1
100001061,3,561
100001061,20,-1
100001062,3,1950
100001062,14,-1
100001063,3,3181
100001063,14,-1
100001064,3,5439
100001064,19,-1
100001065,3,5899
100001065,18,-1
100001066,3,4031
100001066,12,-1
100001067,3,2010
100001067,12,-1
100001068,3,1941
100001068,16,-1
100001069,3,4719
100001069,11,-1
100001070,3,4795
100001070,18,-1
100001071,3,4980
100001071,16,-1
100001072,3,3712
100001072,19,-1
100001073,3,3207
100001073,14,-1
100001074,3,3326
100001074,14,-1
100001075,3,857
100001075,15,-1
100001076,3,4484
100001076,15,-1
100001077,3,4439
100001077,20,-1
100001078,3,3879
100001078,17,-1
100001079,3,3673
100001079,18,-1
100001080,3,5734
100001080,20,-1
100001081,3,3925
100001081,20,-1
100001082,3,2979
100001082,16,-1
100001083,3,2464
100001083,20,-1
100001084,3,5510
100001084,16,-1
100001085,3,3596
100001085,19,-1
100001086,3,1599
100001086,19,-1
100001087,3,4599
100001087,19,-1
100001088,3,3886
100001088,12,-1
100001089,3,3421
100001089,17,-1
100001090,3,1121
100001090,15,-1
100001091,3,5059
100001091,17,-1
100001092,3,5375
100001092,20,-1
100001093,3,5342
100001093,19,-1
100001094,3,2789
100001094,20,-1
100001095,3,2332
100001095,20,-1
100001096,3,4174
100001096,17,-1
100001097,3,3369
100001097,17,-1
100001098,3,2111
100001098,16,-1
100001099,3,1169
100001099,20,-1
100001100,3,860
100001100,19,-1
100001101,3,5857
100001101,18,-1
100001102,3,2310
100001102,20,-1
100001103,3,2761
100001103,19,-1
100001104,3,3129
100001104,19,-1
100001105,3,1494
100001105,20,-1
100001106,3,3117
100001106,16,-1
100001107,3,3004
100001107,14,-1
100001108,3,3138
100001108,19,-1
100001109,3,228
100001109,12,-1
100001110,3,3837
100001110,14,-1
100001111,3,5251
100001111,15,-1
100001112,3,2207
100001112,20,-1
100001113,3,2520
100001113,12,-1
100001114,3,2989
100001114,17,-1
100001115,3,3886
100001115,14,-1
100001116,3,970
100001116,15,-1
100001117,3,2271
100001117,20,-1
100001118,3,4774
100001118,20,-1
100001119,3,2921
100001119,18,-1
100001120,3,1320
100001120,14,-1
100001121,3,5969
100001121,15,-1
100001122,3,4622
100001122,18,-1
100001123,3,5174
100001123,19,-1
100001124,3,5096
100001124,17,-1
100001125,3,2880
100001125,20,-1
100001126,3,445
100001126,20,-1
100001127,3,3282
100001127,20,-1
100001128,3,5629
100001128,14,-1
100001129,3,5977
100001129,14,-1
100001130,3,1396
100001130,20,-1
100001131,3,991
100001131,12,-1
100001132,3,3354
100001132,17,-1
100001133,3,182
100001133,18,-1
100001134,3,5903
100001134,20,-1
100001135,3,1081
100001135,19,-1
100001136,3,5098
100001136,16,-1
100001137,3,1890
100001137,16,-1
100001138,3,3083
100001138,15,-1
100001139,3,1652
100001139,18,-1
100001140,3,4711
100001140,18,-1
100001141,3,3988
100001141,18,-1
100001142,3,2472
100001142,12,-1
100001143,3,2322
100001143,15,-1
100001144,3,2845
100001144,12,-1
100001145,3,4028
100001145,17,-1
100001146,3,1850
100001146,20,-1
100001147,3,1136
100001147,16,-1
100001148,3,5840
100001148,19,-1
100001149,3,3119
100001149,20,-1
100001150,3,4243
100001150,15,-1
100001151,3,1890
100001151,17,-1
100001152,3,1811
100001152,15,-1
100001153,3,2239
100001153,20,-1
100001154,3,2193
100001154,20,-1
100001155,3,2665
100001155,18,-1
100001156,3,1480
100001156,17,-1
100001157,3,5676
100001157,15,-1
100001158,3,593
100001158,17,-1
100001159,3,5484
100001159,20,-1
100001160,3,3533
100001160,20,-1
100001161,3,85
100001161,19,-1
100001162,3,3793
100001162,18,-1
100001163,3,546
100001163,19,-1
100001164,3,1989
100001164,19,-1
100001165,3,631
100001165,17,-1
100001166,3,897
100001166,14,-1
100001167,3,4237
100001167,20,-1
100001168,3,2016
100001168,20,-1
100001169,3,4930
100001169,12,-1
100001170,3,4400
100001170,17,-1
100001171,3,470
100001171,19,-1
100001172,3,5501
100001172,18,-1
100001173,3,749
100001173,20,-1
100001174,3,4994
100001174,16,-1
100001175,3,1577
100001175,19,-1
100001176,3,371
100001176,17,-1
100001177,3,3594
100001177,19,-1
100001178,3,977
100001178,11,-1
100001179,3,2480
100001179,20,-1
100001180,3,899
100001180,16,-1
100001181,3,3612
100001181,17,-1
100001182,3,4971
100001182,16,-1
100001183,3,4828
100001183,17,-1
100001184,3,4245
100001184,19,-1
100001185,3,5935
100001185,14,-1
100001186,3,1984
100001186,18,-1
100001187,3,1535
100001187,16,-1
100001188,3,2563
100001188,18,-1
100001189,3,3447
100001189,19,-1
100001190,3,2090
100001190,18,-1
100001191,3,672
100001191,19,-1
100001192,3,3360
100001192,18,-1
100001193,3,510
100001193,14,-1
100001194,3,2991
100001194,20,-1
100001195,3,2273
100001195,14,-1
100001196,3,4076
100001196,16,-1
100001197,3,5496
100001197,18,-1
100001198,3,622
100001198,17,-1
100001199,3,1390
100001199,19,-1
100001200,3,2806
100001200,18,-1
100001201,3,5017
100001201,15,-1
100001202,3,3362
100001202,18,-1
100001203,3,77
100001203,15,-1
100001204,3,603
100001204,12,-1
100001205,3,4101
100001205,16,-1
100001206,3,4641
100001206,19,-1
100001207,3,3308
100001207,19,-1
100001208,3,1136
100001208,14,-1
100001209,3,5381
100001209,18,-1
100001210,3,2040
100001210,16,-1
100001211,3,4368
100001211,16,-1
100001212,3,5756
100001212,19,-1
100001213,3,1138
100001213,17,-1
100001214,3,3252
100001214,19,-1
100001215,3,802
100001215,16,-1
100001216,3,5894
100001216,16,-1
100001217,3,2985
100001217,18,-1
100001218,3,2162
100001218,18,-1
100001219,3,1491
100001219,12,-1
100001220,3,1900
100001220,14,-1
100001221,3,2412
100001221,18,-1
100001222,3,1458
100001222,16,-1
100001223,3,66
100001223,17,-1
100001224,3,2380
100001224,18,-1
100001225,3,270
100001225,18,-1
100001226,3,3068
100001226,19,-1
100001227,3,225
100001227,14,-1
100001228,3,1966
100001228,20,-1
100001229,3,5450
100001229,19,-1
100001230,3,4203
100001230,18,-1
100001231,3,3002
100001231,14,-1
100001232,3,123
100001232,19,-1
100001233,3,4753
100001233,17,-1
100001234,3,298
100001234,20,-1
100001235,3,1155
100001235,18,-1
100001236,3,1945
100001236,20,-1
100001237,3,1383
100001237,11,-1
100001238,3,776
100001238,20,-1
100001239,3,37
100001239,20,-1
100001240,3,82
100001240,20,-1
100001241,3,3530
100001241,20,-1
100001242,3,356
100001242,18,-1
100001243,3,5224
100001243,18,-1
100001244,3,3203
100001244,14,-1
100001245,3,3234
100001245,16,-1
100001246,3,1675
100001246,20,-1
100001247,3,633
100001247,18,-1
100001248,3,3769
100001248,20,-1
100001249,3,3319
100001249,19,-1
100001250,3,5395
100001250,16,-1
100001251,3,2122
100001251,17,-1
100001252,3,3497
100001252,20,-1
100001253,3,1586
100001253,20,-1
100001254,3,3104
100001254,18,-1
100001255,3,5680
100001255,18,-1
100001256,3,163
100001256,16,-1
100001257,3,1282
100001257,18,-1
100001258,3,114
100001258,19,-1
100001259,3,4823
100001259,18,-1
100001260,3,3776
100001260,17,-1
100001261,3,3993
100001261,20,-1
100001262,3,3271
100001262,17,-1
100001263,3,618
100001263,20,-1
100001264,3,3623
100001264,16,-1
100001265,3,4250
100001265,20,-1
100001266,3,4671
100001266,17,-1
100001267,3,5982
100001267,20,-1
100001268,3,5059
100001268,18,-1
100001269,3,304
100001269,16,-1
100001270,3,2312
100001270,20,-1
100001271,3,797
100001271,20,-1
100001272,3,1200
100001272,15,-1
100001273,3,2079
100001273,17,-1
100001274,3,2154
100001274,19,-1
100001275,3,1855
100001275,20,-1
100001276,3,2647
100001276,19,-1
100001277,3,2765
100001277,15,-1
100001278,3,3818
100001278,19,-1
100001279,3,5883
100001279,16,-1
100001280,3,847
100001280,15,-1
100001281,3,4578
100001281,19,-1
100001282,3,4484
100001282,20,-1
100001283,3,2041
100001283,19,-1
100001284,3,5539
100001284,20,-1
100001285,3,2526
100001285,15,-1
100001286,3,490
100001286,12,-1
100001287,3,2832
100001287,19,-1
100001288,3,1853
100001288,20,-1
100001289,3,2203
100001289,15,-1
100001290,3,1541
100001290,20,-1
100001291,3,3823
100001291,18,-1
100001292,3,1656
100001292,20,-1
100001293,3,3000
100001293,19,-1
100001294,3,5201
100001294,18,-1
100001295,3,2828
100001295,20,-1
100001296,3,1862
100001296,20,-1
100001297,3,924
100001297,19,-1
100001298,3,4383
100001298,19,-1
100001299,3,1116
100001299,15,-1
100001300,3,1314
100001300,14,-1
100001301,3,3445
100001301,17,-1
100001302,3,950
100001302,12,-1
100001303,3,4841
100001303,20,-1
100001304,3,2552
100001304,20,-1
100001305,3,1348
100001305,19,-1
100001306,3,4877
100001306,14,-1
100001307,3,522
100001307,18,-1
100001308,3,2893
100001308,17,-1
100001309,3,210
100001309,20,-1
100001310,3,3649
100001310,15,-1
100001311,3,5503
100001311,15,-1
100001312,3,618
100001312,17,-1
100001313,3,3764
100001313,14,-1
100001314,3,3347
100001314,20,-1
100001315,3,4461
100001315,15,-1
100001316,3,2154
100001316,18,-1
100001317,3,621
100001317,16,-1
100001318,3,5857
100001318,18,-1
100001319,3,536
100001319,19,-1
100001320,3,2122
100001320,16,-1
100001321,3,3333
100001321,14,-1
100001322,3,5390
100001322,20,-1
100001323,3,1195
100001323,19,-1
100001324,3,4476
100001324,15,-1
100001325,3,2601
100001325,17,-1
100001326,3,477
100001326,16,-1
100001327,3,914
100001327,14,-1
100001328,3,5148
100001328,16,-1
100001329,3,2046
100001329,15,-1
100001330,3,3715
100001330,18,-1
100001331,3,3439
100001331,18,-1
100001332,3,2870
100001332,18,-1
100001333,3,2534
100001333,16,-1
100001334,3,520
100001334,12,-1
100001335,3,4672
100001335,12,-1
100001336,3,1182
100001336,19,-1
100001337,3,1721
100001337,12,-1
100001338,3,5968
100001338,18,-1
100001339,3,3790
100001339,12,-1
100001340,3,706
100001340,12,-1
100001341,3,489
100001341,18,-1
100001342,3,3718
100001342,14,-1
100001343,3,3813
100001343,17,-1
100001344,3,449
100001344,18,-1
100001345,3,2941
100001345,16,-1
100001346,3,231
100001346,19,-1
100001347,3,2283
100001347,19,-1
100001348,3,3836
100001348,16,-1
100001349,3,1105
100001349,20,-1
100001350,3,1934
100001350,17,-1
100001351,3,1918
100001351,11,-1
100001352,3,1879
100001352,16,-1
100001353,3,3723
100001353,17,-1
100001354,3,864
100001354,18,-1
100001355,3,4547
100001355,18,-1
100001356,3,2572
100001356,16,-1
100001357,3,3549
100001357,18,-1
100001358,3,2505
100001358,16,-1
100001359,3,2426
100001359,15,-1
100001360,3,2156
100001360,14,-1
100001361,3,493
100001361,20,-1
100001362,3,2457
100001362,17,-1
100001363,3,4815
100001363,19,-1
100001364,3,1786
100001364,20,-1
100001365,3,605
100001365,18,-1
100001366,3,4229
100001366,14,-1
100001367,3,4356
100001367,11,-1
100001368,3,2764
100001368,14,-1
100001369,3,484
100001369,17,-1
100001370,3,636
100001370,20,-1
100001371,3,4194
100001371,14,-1
100001372,3,2320
100001372,20,-1
100001373,3,4449
100001373,15,-1
100001374,3,3853
100001374,14,-1
100001375,3,4595
100001375,18,-1
100001376,3,341
100001376,19,-1
100001377,3,2902
100001377,18,-1
100001378,3,474
100001378,19,-1
100001379,3,3635
100001379,17,-1
100001380,3,5472
100001380,16,-1
100001381,3,1290
100001381,20,-1
100001382,3,1990
100001382,14,-1
100001383,3,3021
100001383,16,-1
100001384,3,5133
100001384,19,-1
100001385,3,712
100001385,16,-1
100001386,3,3018
100001386,15,-1
100001387,3,5151
100001387,20,-1
100001388,3,1151
100001388,20,-1
100001389,3,5912
100001389,20,-1
100001390,3,1751
100001390,17,-1
100001391,3,5852
100001391,18,-1
100001392,3,317
100001392,16,-1
100001393,3,3440
100001393,18,-1
100001394,3,3911
100001394,18,-1
100001395,3,2349
100001395,20,-1
100001396,3,304
100001396,20,-1
100001397,3,3906
100001397,15,-1
100001398,3,607
100001398,16,-1
100001399,3,4682
100001399,17,-1
100001400,3,822
100001400,14,-1
100001401,3,4631
100001401,15,-1
100001402,3,520
100001402,12,-1
100001403,3,5609
100001403,12,-1
100001404,3,5701
100001404,12,-1
100001405,3,4859
100001405,20,-1
100001406,3,5955
100001406,19,-1
100001407,3,3378
100001407,19,-1
100001408,3,672
100001408,15,-1
100001409,3,4207
100001409,18,-1
100001410,3,3975
100001410,20,-1
100001411,3,3750
100001411,18,-1
100001412,3,1294
100001412,18,-1
100001413,3,2927
100001413,17,-1
100001414,3,5518
100001414,17,-1
100001415,3,5918
100001415,19,-1
100001416,3,3128
100001416,18,-1
100001417,3,636
100001417,18,-1
100001418,3,4537
100001418,15,-1
100001419,3,5260
100001419,20,-1
100001420,3,2160
100001420,17,-1
100001421,3,4297
100001421,18,-1
100001422,3,1200
100001422,18,-1
100001423,3,4564
100001423,15,-1
100001424,3,3048
100001424,17,-1
100001425,3,1654
100001425,15,-1
100001426,3,288
100001426,12,-1
100001427,3,1265
100001427,20,-1
100001428,3,16
100001428,19,-1
100001429,3,2779
100001429,15,-1
100001430,3,512
100001430,17,-1
100001431,3,5478
100001431,17,-1
100001432,3,4760
100001432,15,-1
100001433,3,2944
100001433,20,-1
100001434,3,2662
100001434,16,-1
100001435,3,1620
100001435,18,-1
100001436,3,1927
100001436,20,-1
100001437,3,55
100001437,20,-1
100001438,3,3712
100001438,15,-1
100001439,3,5674
100001439,20,-1
100001440,3,1556
100001440,17,-1
100001441,3,5568
100001441,20,-1
100001442,3,4893
100001442,16,-1
100001443,3,3750
100001443,19,-1
100001444,3,4159
100001444,18,-1
100001445,3,827
100001445,17,-1
100001446,3,2818
100001446,11,-1
100001447,3,1708
100001447,17,-1
100001448,3,19
100001448,19,-1
100001449,3,952
100001449,20,-1
100001450,3,1436
100001450,11,-1
100001451,3,3264
100001451,20,-1
100001452,3,5592
100001452,15,-1
100001453,3,4672
100001453,20,-1
100001454,3,2712
100001454,17,-1
100001455,3,5367
100001455,20,-1
100001456,3,3661
100001456,16,-1
100001457,3,3243
100001457,19,-1
100001458,3,5472
100001458,20,-1
100001459,3,4360
100001459,18,-1
100001460,3,3643
100001460,18,-1
100001461,3,3632
100001461,20,-1
100001462,3,1831
100001462,18,-1
100001463,3,4244
100001463,18,-1
100001464,3,792
100001464,17,-1
100001465,3,5733
100001465,15,-1
100001466,3,1824
100001466,15,-1
100001467,3,5877
100001467,18,-1
100001468,3,1408
100001468,18,-1
100001469,3,3827
100001469,20,-1
100001470,3,2842
100001470,16,-1
100001471,3,5777
100001471,16,-1
100001472,3,3832
100001472,16,-1
100001473,3,946
100001473,17,-1
100001474,3,3640
100001474,17,-1
100001475,3,5445
100001475,20,-1
100001476,3,5454
100001476,15,-1
100001477,3,1581
100001477,20,-1
100001478,3,3669
100001478,15,-1
100001479,3,3272
100001479,15,-1
100001480,3,4971
100001480,16,-1
100001481,3,878
100001481,16,-1
100001482,3,2749
100001482,17,-1
100001483,3,1340
100001483,16,-1
100001484,3,3519
100001484,15,-1
100001485,3,2544
100001485,15,-1
100001486,3,2748
100001486,16,-1
100001487,3,744
100001487,18,-1
100001488,3,4509
100001488,18,-1
100001489,3,165
100001489,17,-1
100001490,3,5564
100001490,20,-1
100001491,3,5690
100001491,15,-1
100001492,3,3328
100001492,18,-1
100001493,3,3723
100001493,15,-1
100001494,3,2539
100001494,20,-1
100001495,3,760
100001495,12,-1
100001496,3,2901
100001496,12,-1
100001497,3,2854
100001497,16,-1
100001498,3,5697
100001498,17,-1
100001499,3,310
100001499,20,-1
100001500,3,5537
100001500,14,-1
100001501,4,5734
100001501,12,-1
100001502,4,1784
100001502,18,-1
100001503,4,2486
100001503,16,-1
100001504,4,1843
100001504,19,-1
100001505,4,3284
100001505,15,-1
100001506,4,3218
100001506,19,-1
100001507,4,4157
100001507,20,-1
100001508,4,5375
100001508,13,-1
100001509,4,251
100001509,20,-1
100001510,4,797
100001510,16,-1
100001511,4,2873
100001511,20,-1
100001512,4,2750
100001512,20,-1
100001513,4,1528
100001513,15,-1
100001514,4,1749
100001514,16,-1
100001515,4,5865
100001515,20,-1
100001516,4,4098
100001516,17,-1
100001517,4,3983
100001517,20,-1
100001518,4,4565
100001518,18,-1
100001519,4,1054
100001519,20,-1
100001520,4,4623
100001520,13,-1
100001521,4,2878
100001521,20,-1
100001522,4,3251
100001522,17,-1
100001523,4,1802
100001523,20,-1
100001524,4,2333
100001524,13,-1
100001525,4,4795
100001525,19,-1
100001526,4,3181
100001526,17,-1
100001527,4,3829
100001527,15,-1
100001528,4,4763
100001528,18,-1
100001529,4,1920
100001529,18,-1
100001530,4,798
100001530,19,-1
100001531,4,1834
100001531,20,-1
100001532,4,4193
100001532,15,-1
100001533,4,3097
100001533,12,-1
100001534,4,5493
100001534,18,-1
100001535,4,3436
100001535,18,-1
100001536,4,900
100001536,19,-1
100001537,4,4682
100001537,18,-1
100001538,4,227
100001538,20,-1
100001539,4,5789
100001539,15,-1
100001540,4,1297
100001540,18,-1
100001541,4,3022
100001541,17,-1
100001542,4,5706
100001542,20,-1
100001543,4,3222
100001543,19,-1
100001544,4,4860
100001544,17,-1
100001545,4,763
100001545,18,-1
100001546,4,1678
100001546,15,-1
100001547,4,4492
100001547,13,-1
100001548,4,331
100001548,20,-1
100001549,4,3528
100001549,19,-1
100001550,4,4691
100001550,19,-1
100001551,4,3135
100001551,15,-1
100001552,4,5298
100001552,15,-1
100001553,4,5786
100001553,16,-1
100001554,4,3035
100001554,11,-1
100001555,4,2776
100001555,18,-1
100001556,4,5803
100001556,19,-1
100001557,4,3584
100001557,19,-1
100001558,4,4230
100001558,17,-1
100001559,4,1250
100001559,19,-1
100001560,4,2397
100001560,15,-1
100001561,4,976
100001561,13,-1
100001562,4,499
100001562,20,-1
100001563,4,3057
100001563,18,-1
100001564,4,1391
100001564,19,-1
100001565,4,2718
100001565,20,-1
100001566,4,5289
100001566,17,-1
100001567,4,2753
100001567,20,-1
100001568,4,2155
100001568,17,-1
100001569,4,5389
100001569,11,-1
